fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;wine_type
-0.41479744085959525;1.7136338703252125;-1.79133027467917;0.07079646017699118;0.9119170984455957;0.1842105263157895;0.21973929236499068;0.4115693556824213;0.39497439891174363;0.10163515905740576;-1.0835369326214388;5;red
0.33567289421832014;1.1594813017371433;0.3323590899737752;0.3244837758112095;0.6424870466321241;0.21052631578947367;0.3575418994413408;1.0574585830362988;0.8383256431729017;2.0835588921939223;0.00702673122345709;5;red
-1.4466941515917295;1.9560756190824933;-2.094714469629591;0.058997050147492645;0.8290155440414505;0.19736842105263158;0.19739292364990688;-0.13233736208927685;2.2950511600309866;-0.050820512722326405;-0.49631034439726346;5;red
0.6170992698725383;1.921441083545739;-0.19856325118946122;0.058997050147492645;0.9999999999999999;0.10526315789473684;0.08566108007448789;0.9214819035933552;0.2683026148371275;2.5028119895881846;-1.167426445224892;5;red
1.6489959806046726;1.9907101546192476;-1.0328697873031183;0.18879056047197645;0.9999999999999999;0.6710526315789472;0.5176908752327747;1.3294119419221477;-0.3650563055359507;2.5028119895881846;-1.0835369326214388;5;red
1.6489959806046726;1.9907101546192476;-0.957023738565513;0.19469026548672572;0.9999999999999999;0.6578947368421052;0.5288640595903166;1.3294119419221477;-0.301720413498644;2.5028119895881846;-1.0835369326214388;5;red
1.2737608130657145;-0.36443826188004824;1.8492800647258796;0.07079646017699118;0.8601036269430049;0.4473684210526316;0.3612662942271881;0.7515110542897232;0.5216461829863598;1.7024197127445917;0.00702673122345709;7;red
0.8985256455267564;1.5750957281781959;-0.27440929992706603;0.06489675516224191;0.9999999999999999;0.19736842105263158;0.186219739292365;0.7175168844289967;-0.6817357657224926;2.5028119895881846;-0.999647420017984;5;red
0.241864102333581;1.7829029413987214;-1.79133027467917;0.22418879056047203;0.7979274611398961;0.06578947368421052;0.08566108007448789;0.9214819035933552;1.0283333192848245;-0.20327618450205856;-1.251315957828345;4;red
0.7109080617572783;-0.08736197758601354;1.4700498210378532;0.07079646017699118;0.9999999999999999;0.21052631578947367;0.186219739292365;0.7515110542897232;-1.1250870099836479;2.5028119895881846;-1.0835369326214388;6;red
1.6489959806046726;-0.7800526883211006;1.2425116748250375;0.07079646017699118;0.704663212435233;0.3684210526315789;0.20111731843575417;0.7175168844289967;1.091669211322134;0.02540732316753968;-0.9157579074145309;6;red
0.4294816861030592;0.39752151992854745;-0.046871153714250685;0.10029498525073749;0.7564766839378236;0.2894736842105263;0.24208566108007448;1.1934352624792044;1.915035807807138;0.9401413538459318;-0.6640893696041713;5;red
0.7109080617572783;0.6745978042225822;-0.8053316410903026;0.058997050147492645;0.9999999999999999;0.11842105263157894;0.11545623836126628;0.649528544707544;-0.301720413498644;2.5028119895881846;-0.8318683948110777;5;red
1.2737608130657145;1.0902122306636344;-1.5637921284663547;0.10029498525073749;0.77720207253886;0.10526315789473684;0.22718808193668527;0.7175168844289967;-0.301720413498644;0.02540732316753968;-0.9157579074145309;5;red
-0.2271798570901162;0.4667905910020563;-1.3362539822535389;0.10619469026548675;0.7875647668393781;0.2631578947368421;0.1266294227188082;0.7175168844289967;1.3450127794713664;0.7876856820661997;-0.6640893696041713;6;red
-0.7900326083985534;0.39752151992854745;-1.1845618847783286;0.04719764011799411;0.7357512953367874;0.13157894736842107;0.06331471135940409;0.2755926762395156;0.7749897511355922;0.2540908308371379;-0.999647420017984;5;red
0.4294816861030592;0.5360596620755647;-0.5777934948774871;0.07079646017699118;0.7357512953367874;0.039473684210526314;0.018621973929236497;0.5135518652646005;0.39497439891174363;0.48277433850673535;-0.8318683948110777;5;red
0.7109080617572783;0.6745978042225822;-0.8053316410903026;0.058997050147492645;0.9999999999999999;0.11842105263157894;0.11545623836126628;0.649528544707544;-0.301720413498644;2.5028119895881846;-0.8318683948110777;5;red
-0.03956227332063799;2.2331519033765286;-2.094714469629591;0.07669616519174044;0.7357512953367874;0.17105263157894735;0.10800744878957169;0.8534935638719024;1.5983563476205989;0.17786299494727184;-0.9157579074145309;5;red
0.6170992698725383;2.1638828323030195;-2.094714469629591;0.0825958702064897;0.7564766839378236;0.09210526315789473;0.037243947858473;0.5815402049860534;1.0283333192848245;0.48277433850673535;-0.5801998570007166;6;red
-0.41479744085959525;2.2331519033765286;-1.8671763234167753;0.10619469026548675;0.8290155440414505;0.21052631578947367;0.2830540037243948;0.37757518582169486;0.8383256431729017;0.10163515905740576;-0.3285313191903571;5;red
-0.2271798570901162;2.2331519033765286;-2.094714469629591;0.11209439528023601;0.9948186528497406;0.27631578947368424;0.11545623836126628;0.649528544707544;1.5350204555832894;0.33031866672700316;0.09091624382691027;6;red
1.0861432292962363;2.2331519033765286;-1.4879460797287494;0.10029498525073749;0.7668393782383418;0.1842105263157895;0.3985102420856611;0.649528544707544;-0.301720413498644;1.0163691897357978;-0.5801998570007166;5;red
-0.2271798570901162;1.8868065480089846;-1.4879460797287494;0.5958702064896756;0.6632124352331604;0.513157894736842;0.2867783985102421;1.5673711309472327;1.4716845635459828;-0.050820512722326405;-0.9157579074145309;6;red
-1.821929319130687;-0.08736197758601354;-0.5019474461398818;0.07079646017699118;0.9740932642487045;0.15789473684210525;0.16387337057728119;0.34358101596096846;1.0283333192848245;0.17786299494727184;-1.0835369326214388;5;red
0.6170992698725383;2.1638828323030195;-2.094714469629591;0.28908554572271394;0.7979274611398961;0.05263157894736842;0.04469273743016759;1.3294119419221477;1.1550051033594408;0.17786299494727184;-0.7479788822076245;6;red
0.6170992698725383;1.85217201247223;-1.3362539822535389;0.10619469026548675;0.7979274611398961;0.02631578947368421;0.03351955307262569;0.9554760734541194;1.281676887434057;0.5590021743966014;0.2586952690338181;6;red
0.8985256455267564;0.3282524488550387;-0.27440929992706603;0.08849557522123896;0.5906735751295336;0.15789473684210525;0.08938547486033518;0.7175168844289967;0.07829493872520457;1.5499640409648596;-0.6640893696041713;7;red
-1.3528853597069896;2.2331519033765286;-1.715484225941565;0.05309734513274338;0.9999999999999999;0.07894736842105263;0.04841713221601489;-0.2343198716714561;1.7883640237325218;-0.3557318562817907;-0.5801998570007166;4;red
0.14805531044884107;0.8131359463695997;0.3323590899737752;0.312684365781711;0.6735751295336786;0.14473684210526316;0.3016759776536313;1.0574585830362988;0.7116538590982855;2.3122423998635195;0.00702673122345709;5;red
0.14805531044884107;0.8131359463695997;0.3323590899737752;0.312684365781711;0.6735751295336786;0.14473684210526316;0.3016759776536313;1.0574585830362988;0.7116538590982855;2.3122423998635195;0.00702673122345709;5;red
1.5551871887199336;1.921441083545739;-0.12271720245185595;0.1297935103244838;0.8186528497409324;0.21052631578947367;0.14897579143389197;0.9894702433148459;0.2683026148371275;-0.1270483486121925;-0.999647420017984;4;red
0.33567289421832014;1.0902122306636344;-0.8811776898279078;0.11799410029498528;0.9999999999999999;0.09210526315789473;0.0297951582867784;0.7175168844289967;-0.04837684534941162;2.5028119895881846;0.00702673122345709;6;red
0.8985256455267564;2.2331519033765286;-0.7294855923526974;0.09439528023598823;0.621761658031088;0.10526315789473684;0.06331471135940409;0.7175168844289967;0.5216461829863598;2.5028119895881846;-0.16075229398344926;5;red
-0.32098864897485613;2.2331519033765286;-2.094714469629591;0.07079646017699118;0.4248704663212435;0.05263157894736842;0.018621973929236497;0.5135518652646005;1.6616922396579055;-0.050820512722326405;-0.8318683948110777;5;red
-2.3847820704391243;1.2980194438841608;-1.2604079335159337;0.08849557522123896;0.46632124352331594;0.09210526315789473;0.21973929236499068;-0.43828489083585237;2.6433985662361787;0.2540908308371379;2.188154058913247;4;red
0.5232904779877992;2.2331519033765286;0.8632814311370116;0.09439528023598823;0.9999999999999999;0.27631578947368424;0.4022346368715084;0.7855052241504497;0.20496672279982076;1.5499640409648596;-1.0835369326214388;5;red
1.4613783968351928;-0.29516919080653986;1.5458958697754586;0.058997050147492645;0.9999999999999999;0.14473684210526316;0.11545623836126628;0.7515110542897232;0.20496672279982076;0.40654650261686925;-0.8318683948110777;5;red
-0.6962238165138134;0.4667905910020563;-0.6536395436150921;0.058997050147492645;0.5906735751295336;0.05263157894736842;0.0223463687150838;0.37757518582169486;0.7749897511355922;0.2540908308371379;-1.0835369326214388;5;red
-1.4466941515917295;-0.15663104865952232;0.4082051387113805;0.04719764011799411;0.6735751295336786;0.14473684210526316;0.335195530726257;0.24159850637875147;0.648317967060976;0.40654650261686925;-1.0835369326214388;5;red
1.5551871887199336;2.2331519033765286;-0.4261013974022766;0.06489675516224191;0.6735751295336786;0.039473684210526314;0.06331471135940409;0.819499394011176;-0.4283921975732602;1.6261918768547257;-1.0835369326214388;5;red
-0.5086062327443353;1.2980194438841608;-2.094714469629591;0.09439528023598823;0.621761658031088;0.09210526315789473;0.03351955307262569;0.30958684610024206;1.1550051033594408;0.7876856820661997;-0.9157579074145309;6;red
-0.5086062327443353;1.1594813017371433;-2.094714469629591;0.08849557522123896;0.6113989637305699;0.06578947368421052;0.0297951582867784;0.2755926762395156;1.091669211322134;0.8639135179560657;-0.9157579074145309;6;red
1.3675696049504538;0.3282524488550387;0.3323590899737752;0.14159292035398235;0.7461139896373056;0.3815789473684211;0.4208566108007449;0.7855052241504497;-0.1117127373867183;0.2540908308371379;-0.9157579074145309;5;red
0.4294816861030592;1.228750372810652;-1.2604079335159337;0.1297935103244838;0.9999999999999999;0.42105263157894735;0.24953445065176907;0.2755926762395156;-0.301720413498644;0.7876856820661997;-0.24464180658690393;6;red
0.5232904779877992;1.9907101546192476;-2.094714469629591;0.18879056047197645;0.77720207253886;0.3157894736842105;0.14525139664804468;1.0574585830362988;0.7749897511355922;0.02540732316753968;-0.8318683948110777;5;red
2.3525619197402183;0.6053287331490734;1.925126113463484;0.1651917404129794;0.6321243523316061;0.039473684210526314;0.014897579143389201;0.819499394011176;-1.1250870099836479;0.7876856820661997;-0.7479788822076245;5;red
0.33567289421832014;2.0599792256927563;-1.4879460797287494;0.26548672566371684;0.9999999999999999;0.644736842105263;0.3873370577281192;1.2274294323399308;0.2683026148371275;1.854875384524324;-0.9157579074145309;5;red
0.6170992698725383;1.7829029413987214;-1.0328697873031183;0.10029498525073749;0.6943005181347148;0.21052631578947367;0.1787709497206704;0.9554760734541194;1.3450127794713664;0.48277433850673535;-0.4124208317938103;5;red
0.14805531044884107;0.39752151992854745;-0.046871153714250685;0.10619469026548675;0.6735751295336786;0.10526315789473684;0.14897579143389197;0.5135518652646005;1.2183409953967503;0.10163515905740576;-0.9157579074145309;6;red
1.5551871887199336;0.4667905910020563;0.6357432849241963;0.09439528023598823;0.7253886010362692;0.2368421052631579;0.17132216014897578;1.1254469227577515;1.4083486715086733;0.8639135179560657;-1.0835369326214388;5;red
0.5232904779877992;2.2331519033765286;1.3183577235626427;0.07079646017699118;0.9999999999999999;0.25;0.3947858472998138;0.7175168844289967;-0.04837684534941162;1.3975083691851276;-0.999647420017984;5;red
0.33567289421832014;1.2980194438841608;-1.1845618847783286;0.07669616519174044;0.7875647668393781;0.14473684210526316;0.10800744878957169;0.7175168844289967;1.0283333192848245;0.7114578461763336;-0.8318683948110777;7;red
-0.13337106520537712;2.2331519033765286;-2.018868420891986;0.0825958702064897;0.7461139896373056;0.15789473684210525;0.1787709497206704;0.649528544707544;1.091669211322134;0.33031866672700316;-0.5801998570007166;5;red
0.05424651856410195;2.2331519033765286;-2.018868420891986;0.23893805309734523;0.7979274611398961;0.039473684210526314;0.018621973929236497;0.5135518652646005;1.2183409953967503;-1.0417823792905847;0.3425847816372713;5;red
0.05424651856410195;2.2331519033765286;-2.018868420891986;0.23893805309734523;0.7979274611398961;0.039473684210526314;0.018621973929236497;0.5135518652646005;1.2183409953967503;-1.0417823792905847;0.3425847816372713;5;red
0.33567289421832014;1.2980194438841608;-1.5637921284663547;0.05309734513274338;0.7253886010362692;0.13157894736842107;0.12290502793296088;0.7175168844289967;1.281676887434057;0.40654650261686925;-0.7479788822076245;5;red
-0.5086062327443353;2.2331519033765286;-1.8671763234167753;0.058997050147492645;0.6943005181347148;0.06578947368421052;0.03351955307262569;0.5135518652646005;1.4083486715086733;0.40654650261686925;0.17480575643036345;5;red
2.0242311481436306;-0.08736197758601354;1.925126113463484;0.0825958702064897;0.6735751295336786;0.34210526315789475;0.21973929236499068;0.7515110542897232;0.39497439891174363;2.0073310563040563;0.17480575643036345;5;red
0.8047168536420173;2.2331519033765286;-2.018868420891986;0.07669616519174044;0.6735751295336786;0.09210526315789473;0.04841713221601489;0.5135518652646005;0.7749897511355922;2.5028119895881846;0.00702673122345709;6;red
0.5232904779877992;2.0599792256927563;-1.79133027467917;0.07669616519174044;0.6943005181347148;0.1842105263157895;0.0782122905027933;0.6835227145682704;0.648317967060976;0.10163515905740576;-0.8318683948110777;6;red
0.5232904779877992;2.2331519033765286;-0.6536395436150921;0.08849557522123896;0.8186528497409324;0.21052631578947367;0.335195530726257;0.5135518652646005;0.648317967060976;-0.3557318562817907;-0.8318683948110777;5;red
0.5232904779877992;2.2331519033765286;-0.7294855923526974;0.07669616519174044;0.77720207253886;0.22368421052631576;0.3277467411545624;0.47955769540387416;0.5849820750236693;-0.3557318562817907;-0.8318683948110777;5;red
1.0861432292962363;2.2331519033765286;-0.4261013974022766;0.08849557522123896;0.77720207253886;0.13157894736842107;0.1378026070763501;0.9894702433148459;0.5849820750236693;0.02540732316753968;-1.0835369326214388;4;red
2.3525619197402183;-0.08736197758601354;1.697587967250669;0.11209439528023601;0.8808290155440412;0.35526315789473684;0.2867783985102421;1.2614236022006573;0.39497439891174363;2.2360145639736535;-0.7479788822076245;5;red
1.5551871887199336;0.5360596620755647;2.1526642596763006;0.09439528023598823;0.8704663212435231;0.10526315789473684;0.1340782122905028;1.3294119419221477;2.041707591881754;1.0163691897357978;0.00702673122345709;5;red
1.5551871887199336;0.5360596620755647;2.1526642596763006;0.09439528023598823;0.8704663212435231;0.10526315789473684;0.1340782122905028;1.3294119419221477;2.041707591881754;1.0163691897357978;0.00702673122345709;5;red
-0.32098864897485613;2.2331519033765286;-2.094714469629591;0.10619469026548675;0.9844559585492224;0.17105263157894735;0.08938547486033518;0.649528544707544;1.915035807807138;0.17786299494727184;0.17480575643036345;6;red
-0.41479744085959525;2.2331519033765286;-1.4879460797287494;0.0825958702064897;0.7979274611398961;0.14473684210526316;0.27560521415270023;0.37757518582169486;1.0283333192848245;-0.050820512722326405;-0.3285313191903571;5;red
1.0861432292962363;2.025344690156002;-0.8811776898279078;0.05309734513274338;0.7357512953367874;0.34210526315789475;0.4208566108007449;0.8534935638719024;-0.3650563055359507;2.5028119895881846;-1.167426445224892;4;red
-0.8838414002832925;0.8131359463695997;-0.8811776898279078;0.058997050147492645;0.621761658031088;0.02631578947368421;0.03351955307262569;0.37757518582169486;1.2183409953967503;0.2540908308371379;-1.0835369326214388;5;red
0.6170992698725383;0.6745978042225822;2.1526642596763006;0.07669616519174044;0.9999999999999999;0.27631578947368424;0.22718808193668527;0.9214819035933552;-0.5550639816478764;2.5028119895881846;-0.9157579074145309;5;red
0.241864102333581;1.1594813017371433;1.1666656260874322;0.0825958702064897;0.7979274611398961;0.2631578947368421;0.24953445065176907;0.7855052241504497;0.9016615352102084;0.33031866672700316;-1.167426445224892;5;red
0.14805531044884107;2.2331519033765286;-0.4261013974022766;0.07079646017699118;0.9999999999999999;0.19736842105263158;0.16759776536312848;0.7515110542897232;-0.3650563055359507;2.5028119895881846;-0.9157579074145309;5;red
-0.7900326083985534;-0.2259001197330311;1.2425116748250375;0.07079646017699118;0.621761658031088;0.22368421052631576;0.2048417132216015;0.4115693556824213;1.4083486715086733;1.93110322041419;-0.16075229398344926;6;red
-0.2271798570901162;1.505826657104687;-1.2604079335159337;0.09439528023598823;0.6943005181347148;0.2368421052631579;0.1266294227188082;0.47955769540387416;1.2183409953967503;0.48277433850673535;-0.3285313191903571;5;red
1.3675696049504538;1.0902122306636344;-0.27440929992706603;0.07669616519174044;0.9999999999999999;0.25;0.484171322160149;0.8534935638719024;-1.8217818223940354;2.5028119895881846;-0.49631034439726346;6;red
0.5232904779877992;1.0902122306636344;-0.4261013974022766;0.07669616519174044;0.549222797927461;0.10526315789473684;0.0931098696461825;0.649528544707544;1.091669211322134;0.8639135179560657;-0.7479788822076245;5;red
2.0242311481436306;0.39752151992854745;0.9391274798746169;0.08849557522123896;0.9999999999999999;0.43421052631578944;0.4432029795158287;1.0574585830362988;-0.49172808961056685;2.5028119895881846;-0.8318683948110777;5;red
-0.13337106520537712;1.9907101546192476;-1.79133027467917;0.07079646017699118;0.6943005181347148;0.09210526315789473;0.0670391061452514;1.0574585830362988;1.6616922396579055;0.02540732316753968;-1.251315957828345;5;red
0.7109080617572783;1.2980194438841608;-0.4261013974022766;0.07669616519174044;0.7253886010362692;0.5394736842105262;0.4990689013035382;0.5815402049860534;0.07829493872520457;0.10163515905740576;-0.8318683948110777;5;red
1.3675696049504538;1.0902122306636344;-0.27440929992706603;0.07669616519174044;0.9999999999999999;0.25;0.484171322160149;0.8534935638719024;-1.8217818223940354;2.5028119895881846;-0.49631034439726346;6;red
1.3675696049504538;1.0902122306636344;-0.19856325118946122;0.0825958702064897;0.9999999999999999;0.2368421052631579;0.4729981378026071;0.8534935638719024;-1.8217818223940354;2.5028119895881846;-0.5801998570007166;5;red
0.5232904779877992;1.0902122306636344;-0.4261013974022766;0.07669616519174044;0.549222797927461;0.10526315789473684;0.0931098696461825;0.649528544707544;1.091669211322134;0.8639135179560657;-0.7479788822076245;5;red
-2.009546902900166;2.2331519033765286;-2.094714469629591;0.04719764011799411;0.37305699481865273;0.5263157894736842;0.2942271880819367;-0.3023082113929089;2.6433985662361787;-0.3557318562817907;0.00702673122345709;4;red
-2.290973278554384;1.85217201247223;-1.1087158360407232;0.10029498525073749;0.5077720207253885;0.21052631578947367;0.37243947858473;-0.5062732305573052;2.6433985662361787;0.5590021743966014;2.020375033706341;6;red
-0.32098864897485613;2.2331519033765286;-2.094714469629591;0.14159292035398235;0.9637305699481863;0.09210526315789473;0.06331471135940409;0.6155343748468175;1.4716845635459828;0.2540908308371379;0.17480575643036345;5;red
-0.13337106520537712;1.1594813017371433;-0.5019474461398818;0.0825958702064897;0.6321243523316061;0.02631578947368421;0.05959031657355679;0.547546035125327;0.20496672279982076;0.7876856820661997;-1.0835369326214388;5;red
0.4294816861030592;2.2331519033765286;-1.9430223721543805;0.11209439528023601;0.7253886010362692;0.05263157894736842;0.014897579143389201;0.6835227145682704;1.091669211322134;0.2540908308371379;-0.5801998570007166;5;red
0.8985256455267564;1.4711921215679327;-1.0328697873031183;0.07669616519174044;0.7357512953367874;0.15789473684210525;0.10800744878957169;0.8534935638719024;0.5216461829863598;0.48277433850673535;-1.251315957828345;6;red
1.0861432292962363;1.921441083545739;-0.12271720245185595;0.08849557522123896;0.77720207253886;0.13157894736842107;0.16387337057728119;0.8534935638719024;1.1550051033594408;0.6352300102864675;-0.24464180658690393;6;red
0.6170992698725383;1.1594813017371433;-0.12271720245185595;0.07669616519174044;0.6839378238341967;0.09210526315789473;0.05959031657355679;0.4115693556824213;0.5849820750236693;0.2540908308371379;-0.0768627813799961;6;red
0.8985256455267564;1.4711921215679327;-1.0328697873031183;0.07669616519174044;0.7357512953367874;0.15789473684210525;0.10800744878957169;0.8534935638719024;0.5216461829863598;0.48277433850673535;-1.251315957828345;6;red
0.8985256455267564;1.6789993347884582;-0.7294855923526974;0.08849557522123896;0.704663212435233;0.14473684210526316;0.21973929236499068;0.6835227145682704;0.4583102909490531;-0.1270483486121925;-1.0835369326214388;5;red
0.05424651856410195;1.0902122306636344;-0.5777934948774871;0.09439528023598823;0.6321243523316061;0.05263157894736842;0.11173184357541899;0.4455635255431477;0.7116538590982855;-0.3557318562817907;-0.9157579074145309;5;red
0.8985256455267564;1.6789993347884582;-0.7294855923526974;0.08849557522123896;0.704663212435233;0.14473684210526316;0.21973929236499068;0.6835227145682704;0.4583102909490531;-0.1270483486121925;-1.0835369326214388;5;red
0.6170992698725383;0.5360596620755647;2.1526642596763006;0.06489675516224191;0.9999999999999999;0.22368421052631576;0.2346368715083799;0.8874877337326289;-0.8717434418344154;2.5028119895881846;-0.999647420017984;5;red
-0.8838414002832925;2.0599792256927563;-0.046871153714250685;0.06489675516224191;0.8186528497409324;0.1842105263157895;0.21601489757914338;0.7515110542897232;1.5350204555832894;2.0073310563040563;-0.999647420017984;5;red
0.8047168536420173;-0.01809290651250477;1.621741918513064;0.11209439528023601;0.8497409326424868;0.22368421052631576;0.27560521415270023;0.9894702433148459;0.9649974272475179;2.0835588921939223;-0.7479788822076245;6;red
0.8985256455267564;2.2331519033765286;1.5458958697754586;0.0825958702064897;0.9999999999999999;0.47368421052631576;0.547486033519553;0.7515110542897232;-0.04837684534941162;1.2450526974053953;-0.999647420017984;5;red
0.6170992698725383;1.5750957281781959;-0.957023738565513;0.07079646017699118;0.9844559585492224;0.14473684210526316;0.1527001862197393;0.5815402049860534;-0.1750486294240278;2.5028119895881846;-0.8318683948110777;5;red
1.1799520211809755;1.9907101546192476;-1.715484225941565;0.09439528023598823;0.77720207253886;0.13157894736842107;0.3798882681564246;0.5815402049860534;-0.4283921975732602;1.0163691897357978;-0.5801998570007166;5;red
1.1799520211809755;1.85217201247223;-1.6396381772039597;0.09439528023598823;0.7875647668393781;0.17105263157894735;0.3910614525139665;0.5815402049860534;-0.4283921975732602;1.0163691897357978;-0.5801998570007166;5;red
2.3525619197402183;-0.15663104865952232;0.9391274798746169;0.10029498525073749;0.7357512953367874;0.27631578947368424;0.14897579143389197;1.3974002816436006;0.648317967060976;1.092597025625664;-0.6640893696041713;6;red
0.6170992698725383;1.5750957281781959;-0.957023738565513;0.07079646017699118;0.9844559585492224;0.14473684210526316;0.1527001862197393;0.5815402049860534;-0.1750486294240278;2.5028119895881846;-0.8318683948110777;5;red
2.11803994002837;0.4667905910020563;-0.046871153714250685;0.09439528023598823;0.8393782383419687;0.15789473684210525;0.2085661080074488;0.649528544707544;-0.9350793338717249;0.7876856820661997;0.00702673122345709;6;red
1.0861432292962363;1.4365575860311783;-0.27440929992706603;0.07669616519174044;0.704663212435233;0.13157894736842107;0.1266294227188082;1.0574585830362988;1.091669211322134;0.6352300102864675;-0.4124208317938103;6;red
0.6170992698725383;1.5750957281781959;-1.4879460797287494;0.0825958702064897;0.7564766839378236;0.07894736842105263;0.08193668528864059;0.7855052241504497;0.9649974272475179;-0.20327618450205856;-0.9157579074145309;6;red
1.5551871887199336;1.505826657104687;-2.094714469629591;0.09439528023598823;0.9999999999999999;0.17105263157894735;0.186219739292365;0.5135518652646005;-0.04837684534941162;0.5590021743966014;0.3425847816372713;6;red
-0.13337106520537712;2.2331519033765286;-1.79133027467917;0.07079646017699118;0.9119170984455957;0.27631578947368424;0.3091247672253259;0.4115693556824213;0.7749897511355922;0.10163515905740576;-1.0835369326214388;6;red
0.14805531044884107;2.2331519033765286;-1.715484225941565;0.06489675516224191;0.9999999999999999;0.11842105263157894;0.3091247672253259;0.5135518652646005;0.5216461829863598;0.33031866672700316;-1.251315957828345;5;red
1.5551871887199336;1.505826657104687;-2.094714469629591;0.09439528023598823;0.9999999999999999;0.17105263157894735;0.186219739292365;0.5135518652646005;-0.04837684534941162;0.5590021743966014;0.3425847816372713;6;red
0.14805531044884107;2.2331519033765286;-2.094714469629591;0.11209439528023601;0.6839378238341967;0.02631578947368421;0.026070763500931095;1.1254469227577515;1.725028131695215;-0.050820512722326405;-1.0835369326214388;5;red
0.8047168536420173;2.2331519033765286;-2.094714469629591;0.11799410029498528;0.7357512953367874;0.13157894736842107;0.1042830540037244;0.9894702433148459;1.4083486715086733;0.02540732316753968;-0.8318683948110777;5;red
0.6170992698725383;1.1594813017371433;-1.1087158360407232;0.058997050147492645;0.7564766839378236;0.2631578947368421;0.3575418994413408;0.4455635255431477;1.091669211322134;-0.3557318562817907;-0.8318683948110777;5;red
1.7428047724894118;1.9907101546192476;-2.094714469629591;0.07669616519174044;0.9999999999999999;0.34210526315789475;0.3128491620111732;1.2614236022006573;-0.3650563055359507;1.3212805332952613;-0.9157579074145309;5;red
0.9923344374114955;2.2331519033765286;-2.094714469629591;0.06489675516224191;0.7461139896373056;0.02631578947368421;0.0223463687150838;0.5815402049860534;1.9783716998444447;-0.2795040203919246;0.3425847816372713;5;red
0.8985256455267564;2.2331519033765286;-2.094714469629591;0.07079646017699118;0.7564766839378236;0.02631578947368421;0.0223463687150838;0.5815402049860534;2.041707591881754;-0.3557318562817907;0.3425847816372713;5;red
0.8047168536420173;1.7829029413987214;-1.1845618847783286;0.07079646017699118;0.5803108808290154;0.02631578947368421;0.037243947858473;0.5135518652646005;1.281676887434057;2.5028119895881846;0.00702673122345709;7;red
-0.9776501921680324;0.3282524488550387;-1.2604079335159337;0.07079646017699118;0.6528497409326423;0.06578947368421052;0.04841713221601489;0.2755926762395156;1.281676887434057;0.33031866672700316;-0.9157579074145309;5;red
0.8047168536420173;2.2331519033765286;1.8492800647258796;0.0825958702064897;0.9999999999999999;0.3815789473684211;0.4767225325884544;0.7175168844289967;0.14163083076251407;1.0163691897357978;-0.9157579074145309;5;red
-1.4466941515917295;1.1594813017371433;-1.715484225941565;0.10029498525073749;0.4145077720207253;0.21052631578947367;0.3463687150837989;-0.3363023812536354;2.6117306202175254;0.7876856820661997;2.104264546309794;5;red
-1.4466941515917295;1.1594813017371433;-1.715484225941565;0.10029498525073749;0.4145077720207253;0.21052631578947367;0.3463687150837989;-0.3363023812536354;2.6117306202175254;0.7876856820661997;2.104264546309794;5;red
